#id	month	rating	games
651043211	2023-01	1510	1
45171971	2023-01	1318	2
36057088	2023-01	1078	1
45170169	2023-01	1092	7
36037354	2023-01	2114	9
45114994	2023-01	1619	3
651037424	2023-01	1198	2
651000687	2023-01	1220	7
551037157	2023-01	1199	5
36081957	2023-01	1301	2
652073130	2023-01	1212	6
45182329	2023-01	1192	6
45136122	2023-01	1396	9
651039290	2023-01	1077	2
652021211	2023-01	1069	2
551012480	2023-01	1134	2
36066362	2023-01	1168	2
551037360	2023-01	1052	4
45172765	2023-01	1487	9
45196770	2023-01	1252	2
651081075	2023-01	1188	7
652027791	2023-01	1215	2
45107459	2023-01	1395	1
551047225	2023-01	1042	1
45135690	2023-01	1410	1
45133263	2023-01	1692	4
45169969	2023-01	1102	1
551015277	2023-01	1173	5
36083372	2023-01	1989	1
36077178	2023-01	1498	1
45177716	2023-01	1056	1
45152179	2023-01	1487	4
36075744	2023-01	1275	3
45129134	2023-01	1002	8
652027856	2023-01	1162	2
651013754	2023-01	1107	2
36097926	2023-01	1749	10
45187649	2023-01	1511	2
652048519	2023-01	1083	5
45132496	2023-01	1405	2
45178674	2023-01	1274	2
36082066	2023-01	1860	1
551058880	2023-01	1315	1
551024470	2023-01	1009	4
652058905	2023-01	1075	1
36081264	2023-01	1580	2
651089211	2023-01	1014	2
551036606	2023-01	1310	1
45143099	2023-01	1681	2
36088200	2023-01	1725	6
551033658	2023-01	1318	5
36099490	2023-01	1431	1
45101558	2023-01	1023	1
36080900	2023-01	1161	2
36074918	2023-01	1475	1
45148201	2023-01	1080	1
45199710	2023-01	1482	1
651061732	2023-01	1037	6
651083523	2023-01	1087	1
652070492	2023-01	1071	3
651038862	2023-01	1074	3
551019132	2023-01	1882	18
45194904	2023-01	1098	2
45179581	2023-01	1083	6
45149780	2023-01	1303	1
651062216	2023-01	1218	1
551032384	2023-01	1129	1
551030071	2023-01	1156	1
45189323	2023-01	1608	7
652004414	2023-01	1212	6
45187355	2023-01	1098	3
45187363	2023-01	1154	4
651084414	2023-01	1112	3
551017474	2023-01	1222	1
651002108	2023-01	1154	5
652081834	2023-01	1295	5
54144949	2023-01	1577	9
551071673	2023-01	1159	7
651081687	2023-01	1029	1
551057409	2023-01	1132	2
551050609	2023-01	1070	3
551017938	2023-01	1501	1
551017105	2023-01	1631	1
651070014	2023-01	1042	7
45106622	2023-01	1685	7
652021610	2023-01	1152	5
45112290	2023-01	1332	1
45173567	2023-01	1305	1
651037645	2023-01	1157	1
45170371	2023-01	1419	3
551072696	2023-01	1091	6
551050137	2023-01	1132	9
551015153	2023-01	1117	6
36053872	2023-01	1873	1
551005565	2023-01	1488	3
551013495	2023-01	1145	1
651050838	2023-01	1256	1
475408	2023-01	1378	8
36033995	2023-01	1808	1
36014036	2023-01	1325	1
551058030	2023-01	1008	2
45183740	2023-01	1489	5
45154147	2023-01	1238	4
45183759	2023-01	1259	1
45180890	2023-01	1755	10
651025639	2023-01	1254	4
551088924	2023-01	1032	5
651039150	2023-01	1076	2
45167966	2023-01	1198	1
651016907	2023-01	1078	2
45151997	2023-01	1333	1
651049724	2023-01	1694	4
45187223	2023-01	1704	2
45172641	2023-01	1511	2
551037629	2023-01	1305	1
651000059	2023-01	1113	2
36081159	2023-01	1549	1
36086215	2023-01	1206	6
551036649	2023-01	1182	1
551042754	2023-01	1121	3
45156220	2023-01	1025	6
45154163	2023-01	1643	10
651091968	2023-01	1122	1
551078589	2023-01	1291	7
45122261	2023-01	1545	3
260665	2023-01	1110	1
45110239	2023-01	1235	1
36075752	2023-01	1439	7
651057220	2023-01	1020	3
45135606	2023-01	1165	1
45135614	2023-01	1333	1
652009319	2023-01	1128	1
651094002	2023-01	1158	7
45136769	2023-01	1217	3
551018098	2023-01	1227	2
651042819	2023-01	1110	3
45189455	2023-01	1301	1
551072718	2023-01	1168	1
551015021	2023-01	1092	1
45142939	2023-01	1553	12
36098477	2023-01	1066	7
45188483	2023-01	1329	2
551047683	2023-01	1380	1
551066203	2023-01	1060	6
45150176	2023-01	1558	5
36090670	2023-01	1792	2
36064378	2023-01	1407	1
45100446	2023-01	2012	10
45151180	2023-01	1549	1
551067366	2023-01	1121	1
551013029	2023-01	1115	2
651031019	2023-01	1241	5
45133301	2023-01	1910	10
45184470	2023-01	1234	1
45155780	2023-01	1168	2
551058707	2023-01	1180	7
652012255	2023-01	1050	10
651013452	2023-01	1170	4
45115958	2023-01	1345	8
652022730	2023-01	1151	1
36073938	2023-01	1638	1
45150613	2023-01	1566	9
45101620	2023-01	1190	1
45168695	2023-01	1255	4
651000547	2023-01	1090	3
45136181	2023-01	1306	2
551015749	2023-01	1097	1
36086886	2023-01	1268	1
45134995	2023-01	1362	1
551055589	2023-01	1182	3
45107556	2023-01	1259	1
652009300	2023-01	1193	5
7607580	2023-01	1725	3
652040038	2023-01	1200	1
45199183	2023-01	1005	2
45168253	2023-01	1082	2
7912170	2023-02	1814	10
551017873	2023-02	1026	1
652044459	2023-02	1397	11
45149844	2023-02	1658	8
652053849	2023-02	1108	5
45169870	2023-02	1445	5
551075539	2023-02	1257	5
551053381	2023-02	1189	1
45161127	2023-02	1896	5
36070378	2023-02	1587	1
45114439	2023-02	1379	1
551065525	2023-02	1091	8
45169705	2023-02	1309	3
45141053	2023-02	1581	8
36074241	2023-02	1456	1
45143404	2023-02	1637	2
652015432	2023-02	1216	2
36067377	2023-02	1662	4
26075954	2023-02	1803	1
651093650	2023-02	1098	7
26088240	2023-02	1396	10
551088274	2023-02	1355	8
551088223	2023-02	1421	9
652009270	2023-02	1115	6
651043211	2023-02	1509	3
45171971	2023-02	1312	2
36057088	2023-02	1076	1
45170169	2023-02	1064	2
36037354	2023-02	2106	1
45114994	2023-02	1678	2
651037424	2023-02	1221	6
45189170	2023-02	1009	1
551037157	2023-02	1373	13
36081957	2023-02	1337	10
652073130	2023-02	1224	5
45169942	2023-02	1194	1
45182329	2023-02	1180	1
45148880	2023-02	1378	9
45136122	2023-02	1404	2
652021211	2023-02	1065	2
551012480	2023-02	1184	9
45196770	2023-02	1252	1
651081075	2023-02	1259	11
652027791	2023-02	1145	7
45133263	2023-02	1835	10
45169969	2023-02	1081	1
551015277	2023-02	1172	1
36097993	2023-02	1147	2
36083372	2023-02	1933	10
45177716	2023-02	1026	3
45152179	2023-02	1480	2
36075744	2023-02	1272	1
652027856	2023-02	1196	2
651013754	2023-02	1061	6
652017443	2023-02	1232	7
45118280	2023-02	1300	1
45187649	2023-02	1492	6
652017451	2023-02	1024	6
652014754	2023-02	1200	2
551042711	2023-02	1034	3
651059053	2023-02	1146	7
45132496	2023-02	1394	2
45126798	2023-02	1330	10
36082066	2023-02	1822	3
36081264	2023-02	1541	12
36098230	2023-02	1146	4
45130698	2023-02	1152	5
45167230	2023-02	1688	10
45143099	2023-02	1725	9
551043386	2023-02	1163	2
36088200	2023-02	1728	1
551033658	2023-02	1313	1
36099490	2023-02	1373	6
551056453	2023-02	1177	3
36022101	2023-02	1401	1
651012103	2023-02	1061	11
651005123	2023-02	1154	1
36080900	2023-02	1159	1
45148201	2023-02	1074	2
45199710	2023-02	1494	1
651061732	2023-02	1091	4
651083523	2023-02	1091	2
652070492	2023-02	1104	1
651038862	2023-02	1064	13
652023001	2023-02	1138	7
36056847	2023-02	1799	1
45194904	2023-02	1104	7
45179581	2023-02	1062	1
651012162	2023-02	1286	9
551030071	2023-02	1187	1
45189323	2023-02	1595	4
45187355	2023-02	1120	1
45187363	2023-02	1175	1
551017474	2023-02	1242	3
651002108	2023-02	1198	2
652033694	2023-02	1118	1
652081834	2023-02	1250	4
45116270	2023-02	1767	7
45134090	2023-02	1149	2
551013835	2023-02	1293	2
54144949	2023-02	1728	10
551071673	2023-02	1150	1
551066904	2023-02	1057	1
651081687	2023-02	1045	2
551057409	2023-02	1110	1
651083051	2023-02	1061	1
551017938	2023-02	1487	1
551012146	2023-02	1029	1
551017105	2023-02	1633	3
551089289	2023-02	1029	1
551012154	2023-02	1183	2
45106622	2023-02	1705	1
45112290	2023-02	1359	1
45170371	2023-02	1461	3
551050137	2023-02	1139	3
551015153	2023-02	1123	4
36053872	2023-02	1847	7
45101590	2023-02	1477	3
551015161	2023-02	1039	1
551005565	2023-02	1469	2
551013495	2023-02	1175	4
651050838	2023-02	1254	1
475408	2023-02	1346	2
36014036	2023-02	1354	2
45183740	2023-02	1498	1
45154147	2023-02	1245	4
45103445	2023-02	1331	2
45180890	2023-02	1793	3
651025639	2023-02	1280	11
36042080	2023-02	1840	9
551088924	2023-02	1021	2
651039150	2023-02	1034	3
36084514	2023-02	1336	1
45167966	2023-02	1213	2
652095932	2023-02	1145	5
551001357	2023-02	1214	1
651016907	2023-02	1078	1
45151997	2023-02	1369	1
45187223	2023-02	1769	12
551094410	2023-02	1198	14
651070006	2023-02	1202	8
36081159	2023-02	1582	1
36086215	2023-02	1230	1
551036649	2023-02	1214	2
551042754	2023-02	1131	2
45156220	2023-02	1012	1
45154163	2023-02	1659	1
651029448	2023-02	1177	1
651091968	2023-02	1114	1
551078589	2023-02	1263	1
45122261	2023-02	1495	10
36075752	2023-02	1477	1
45135606	2023-02	1162	2
45135614	2023-02	1330	1
652009319	2023-02	1111	1
551018098	2023-02	1221	1
45169381	2023-02	1265	3
45189455	2023-02	1307	2
551072718	2023-02	1139	2
551015021	2023-02	1077	1
45142939	2023-02	1505	6
45171521	2023-02	1340	1
45188483	2023-02	1303	6
652010384	2023-02	1243	2
551066203	2023-02	1168	10
45150176	2023-02	1572	2
36090670	2023-02	1746	3
45151180	2023-02	1534	2
652057399	2023-02	1030	1
45135746	2023-02	1088	1
551013029	2023-02	1169	2
651031019	2023-02	1218	2
36075760	2023-02	1520	1
551079089	2023-02	1141	1
653010264	2023-02	1013	5
45133301	2023-02	1915	2
45184470	2023-02	1260	2
45102775	2023-02	1631	1
45102635	2023-02	1915	1
45155780	2023-02	1152	3
551077086	2023-02	1092	5
551058707	2023-02	1140	3
45115958	2023-02	1358	2
652022730	2023-02	1166	2
45150613	2023-02	1619	3
45101620	2023-02	1214	1
45168695	2023-02	1268	2
651000547	2023-02	1092	2
45136181	2023-02	1285	1
45171602	2023-02	1324	1
551015749	2023-02	1133	1
551013975	2023-02	1037	10
45134995	2023-02	1373	4
551035740	2023-02	1063	8
45107556	2023-02	1298	8
652009300	2023-02	1231	8
7607580	2023-02	1734	4
652040038	2023-02	1166	2
45199183	2023-02	1011	2
653010752	2023-02	1298	5
653042824	2023-03	1051	2
652044459	2023-03	1459	10
45149844	2023-03	1771	22
652053849	2023-03	1077	2
45169870	2023-03	1417	5
45171220	2023-03	1312	1
652029484	2023-03	1159	5
651017830	2023-03	1002	7
551011751	2023-03	1037	4
36070378	2023-03	1617	1
551018250	2023-03	1037	3
45133735	2023-03	1091	7
551065525	2023-03	1089	11
651079097	2023-03	1083	9
45169705	2023-03	1289	6
45141053	2023-03	1601	3
36074241	2023-03	1436	2
45143404	2023-03	1807	26
653066723	2023-03	1299	8
36067377	2023-03	1596	11
26075954	2023-03	1900	9
651093650	2023-03	1078	11
26088240	2023-03	1456	9
551088274	2023-03	1379	4
551088223	2023-03	1439	5
652009270	2023-03	1103	3
651043211	2023-03	1615	10
45171971	2023-03	1298	5
45170169	2023-03	1070	19
652008231	2023-03	1306	5
36037354	2023-03	2044	8
45114994	2023-03	1628	12
651037424	2023-03	1253	5
651000687	2023-03	1186	6
551037157	2023-03	1276	17
36081957	2023-03	1331	1
45169942	2023-03	1200	4
45182329	2023-03	1211	11
45153361	2023-03	1205	1
45169950	2023-03	1062	2
45113939	2023-03	1484	1
45148880	2023-03	1372	4
652020614	2023-03	1229	9
651039290	2023-03	1061	5
45171980	2023-03	1224	6
652021211	2023-03	1056	7
551012480	2023-03	1206	3
36066362	2023-03	1230	9
45172765	2023-03	1504	7
551037181	2023-03	1131	1
651081075	2023-03	1317	22
652027791	2023-03	1157	10
45107459	2023-03	1426	1
45135690	2023-03	1418	1
45133263	2023-03	1885	9
45175624	2023-03	1298	3
551015277	2023-03	1145	2
45135550	2023-03	1248	6
551018217	2023-03	1231	5
36097993	2023-03	1116	3
651091810	2023-03	1084	10
36083372	2023-03	2047	10
36077178	2023-03	1559	8
45170258	2023-03	1210	6
45147833	2023-03	1374	3
551018004	2023-03	1106	1
45177716	2023-03	1006	2
551023520	2023-03	1315	7
45152179	2023-03	1446	6
36075744	2023-03	1253	7
652027856	2023-03	1179	7
36097926	2023-03	1875	9
652017443	2023-03	1194	13
45118280	2023-03	1352	3
45187649	2023-03	1529	13
45115320	2023-03	1257	2
36099309	2023-03	1084	5
652017451	2023-03	1016	10
652014754	2023-03	1218	5
651059053	2023-03	1143	1
45132496	2023-03	1386	5
45126798	2023-03	1332	4
45172005	2023-03	1211	5
45178674	2023-03	1217	5
651074168	2023-03	1144	5
36082066	2023-03	1920	9
551032660	2023-03	1003	2
551023539	2023-03	1124	2
36093351	2023-03	1083	1
551058880	2023-03	1346	13
652058905	2023-03	1187	8
36081264	2023-03	1548	9
551016249	2023-03	1129	5
551060795	2023-03	1043	5
651089211	2023-03	1207	5
551036606	2023-03	1319	3
45167230	2023-03	1710	3
45143099	2023-03	1721	16
551043386	2023-03	1156	1
45182825	2023-03	1341	5
551033658	2023-03	1289	1
45177724	2023-03	1027	3
36099490	2023-03	1402	4
45101558	2023-03	1038	4
651005123	2023-03	1156	5
651094711	2023-03	1030	5
36080900	2023-03	1161	4
36074918	2023-03	1479	1
45148201	2023-03	1056	4
45199710	2023-03	1496	9
651061732	2023-03	1081	4
651083523	2023-03	1104	2
651038862	2023-03	1082	9
652023001	2023-03	1174	5
45114072	2023-03	1379	5
36056847	2023-03	1817	9
551019132	2023-03	1849	9
45194904	2023-03	1114	6
45179581	2023-03	1052	1
45149780	2023-03	1305	3
651012162	2023-03	1316	7
45189323	2023-03	1561	8
45187355	2023-03	1124	4
45187363	2023-03	1160	3
651084414	2023-03	1166	11
551017474	2023-03	1277	6
651052571	2023-03	1056	8
652033694	2023-03	1113	2
551030845	2023-03	1166	4
652081834	2023-03	1185	6
45134090	2023-03	1179	2
551031060	2023-03	1057	6
653007590	2023-03	1150	7
653007603	2023-03	1141	5
54144949	2023-03	1731	11
551066904	2023-03	1114	2
551057409	2023-03	1034	4
45137099	2023-03	1208	1
551017938	2023-03	1495	12
551012146	2023-03	1019	2
551025540	2023-03	1155	2
551017105	2023-03	1632	6
551089289	2023-03	1101	5
551012154	2023-03	1186	3
551030519	2023-03	1019	1
45106622	2023-03	1673	9
45170371	2023-03	1531	5
652009289	2023-03	1022	7
551050137	2023-03	1157	2
551015153	2023-03	1147	4
45101590	2023-03	1376	10
45101400	2023-03	1178	1
551015161	2023-03	1097	2
551005565	2023-03	1459	9
651050838	2023-03	1164	5
475408	2023-03	1456	12
36014036	2023-03	1318	8
551058030	2023-03	1002	1
45183740	2023-03	1411	15
652027171	2023-03	1087	7
45103445	2023-03	1306	2
651076322	2023-03	1294	5
45180890	2023-03	1801	2
651025639	2023-03	1334	14
45150753	2023-03	1669	9
36042080	2023-03	1722	9
551088924	2023-03	1037	1
651039150	2023-03	1004	2
45132542	2023-03	1139	6
551009005	2023-03	1262	13
652095932	2023-03	1055	8
551001349	2023-03	1205	8
551001357	2023-03	1137	7
651016907	2023-03	1058	5
651049724	2023-03	1664	9
551094410	2023-03	1151	5
651000059	2023-03	1151	5
551063875	2023-03	1118	3
651070006	2023-03	1169	3
651086190	2023-03	1071	1
36081159	2023-03	1502	9
651022575	2023-03	1187	7
36086215	2023-03	1313	10
551036649	2023-03	1196	11
45154163	2023-03	1662	1
651091968	2023-03	1109	1
551078589	2023-03	1287	3
651043637	2023-03	1118	5
45122261	2023-03	1521	3
45101167	2023-03	1133	6
260665	2023-03	1086	1
45151547	2023-03	1416	3
551014416	2023-03	1085	2
36075752	2023-03	1504	9
651057220	2023-03	1305	8
45135606	2023-03	1240	6
45135614	2023-03	1312	6
652009319	2023-03	1061	2
651094002	2023-03	1173	2
551018098	2023-03	1242	6
551014718	2023-03	1241	7
45169381	2023-03	1243	2
45189455	2023-03	1347	7
551072718	2023-03	1205	8
551015021	2023-03	1085	2
45142939	2023-03	1666	16
45171521	2023-03	1368	6
1351427	2023-03	1198	8
45188483	2023-03	1366	2
551047683	2023-03	1378	4
652054144	2023-03	1206	9
652059120	2023-03	1143	6
45150176	2023-03	1559	4
36090670	2023-03	1716	1
36064378	2023-03	1423	1
45100446	2023-03	1965	9
551041154	2023-03	1157	5
652057399	2023-03	1018	1
45100861	2023-03	1307	5
651093685	2023-03	1047	6
551013029	2023-03	1157	2
45189498	2023-03	1125	4
651031019	2023-03	1209	7
551079089	2023-03	1138	4
45133301	2023-03	1882	9
45184470	2023-03	1272	11
551077086	2023-03	1073	3
551058707	2023-03	1128	5
652012255	2023-03	1067	4
653055080	2023-03	1286	6
45115958	2023-03	1364	9
652022730	2023-03	1178	3
36073938	2023-03	1646	2
45150613	2023-03	1645	2
45101620	2023-03	1353	10
45168695	2023-03	1233	4
651000547	2023-03	1047	7
551087626	2023-03	1192	8
551059304	2023-03	1110	2
45171602	2023-03	1334	1
551015749	2023-03	1152	2
651046385	2023-03	1021	5
45134995	2023-03	1396	7
652009300	2023-03	1401	14
7607580	2023-03	1693	14
652040038	2023-03	1169	2
653010752	2023-03	1288	4
45168253	2023-03	1081	1
7912170	2023-04	1791	10
36098914	2023-04	1188	5
652044459	2023-04	1466	3
45149844	2023-04	1807	7
45169870	2023-04	1430	2
45171220	2023-04	1353	4
551075539	2023-04	1275	7
45115788	2023-04	1054	6
551053381	2023-04	1193	3
45161127	2023-04	1931	10
36070378	2023-04	1693	5
45114439	2023-04	1377	6
45133735	2023-04	1086	1
551065525	2023-04	1109	1
45169705	2023-04	1274	3
45141053	2023-04	1616	2
36074241	2023-04	1417	1
45143404	2023-04	1790	3
651041537	2023-04	1069	1
653066723	2023-04	1273	1
652015432	2023-04	1197	8
36067377	2023-04	1676	7
26075954	2023-04	1917	1
651028166	2023-04	1121	7
651093650	2023-04	1090	1
26088240	2023-04	1418	3
551088274	2023-04	1339	4
551088223	2023-04	1474	8
551065550	2023-04	1014	1
651043211	2023-04	1618	3
45171971	2023-04	1320	2
45170169	2023-04	1015	4
652008231	2023-04	1325	2
45126550	2023-04	1292	1
45114994	2023-04	1583	4
651037424	2023-04	1287	3
45107440	2023-04	1003	4
551037157	2023-04	1330	6
36081957	2023-04	1281	11
652073130	2023-04	1194	5
45182329	2023-04	1178	2
36099112	2023-04	1725	13
45113939	2023-04	1490	1
45148880	2023-04	1422	2
45136122	2023-04	1377	5
45169284	2023-04	1160	5
652021211	2023-04	1066	2
551012480	2023-04	1198	2
45172765	2023-04	1417	6
45196770	2023-04	1397	8
651081075	2023-04	1325	1
652023907	2023-04	1091	6
653045424	2023-04	1081	6
551043300	2023-04	1244	5
652027791	2023-04	1161	1
45107459	2023-04	1418	9
551047225	2023-04	1044	3
45135690	2023-04	1434	7
45175624	2023-04	1323	1
551015277	2023-04	1141	1
45135550	2023-04	1245	3
36097993	2023-04	1100	6
36083372	2023-04	2054	7
36077178	2023-04	1558	3
45170258	2023-04	1237	2
45177716	2023-04	1022	1
45168342	2023-04	1168	5
36075744	2023-04	1322	3
652027856	2023-04	1148	3
36097926	2023-04	1910	3
652017443	2023-04	1194	2
45118280	2023-04	1335	2
45187649	2023-04	1499	1
652097684	2023-04	1062	5
652017451	2023-04	1009	2
652014754	2023-04	1210	1
551042711	2023-04	1058	1
45132496	2023-04	1418	3
45178674	2023-04	1236	1
36082066	2023-04	1908	2
36081264	2023-04	1565	7
551060795	2023-04	1041	2
651089211	2023-04	1188	1
551036606	2023-04	1279	3
45167230	2023-04	1760	10
45143099	2023-04	1702	2
551043386	2023-04	1167	6
36088200	2023-04	1729	11
651081652	2023-04	1056	8
551033658	2023-04	1328	9
36099490	2023-04	1412	1
551056453	2023-04	1146	6
651005123	2023-04	1206	4
651094711	2023-04	1061	1
45199710	2023-04	1531	4
651061732	2023-04	1068	3
651083523	2023-04	1102	1
652023001	2023-04	1185	1
36056847	2023-04	1848	8
45194904	2023-04	1108	1
45179581	2023-04	1043	1
45149780	2023-04	1293	1
651012162	2023-04	1324	1
551030071	2023-04	1201	8
45189323	2023-04	1533	1
45187355	2023-04	1145	1
551017474	2023-04	1252	3
652034577	2023-04	1099	5
651002108	2023-04	1262	12
652033694	2023-04	1249	9
551030845	2023-04	1152	1
652081834	2023-04	1188	5
551079496	2023-04	1229	2
551078287	2023-04	1105	8
45134090	2023-04	1255	9
54144949	2023-04	1771	5
551066904	2023-04	1084	2
651083051	2023-04	1009	6
45137099	2023-04	1180	4
551017938	2023-04	1465	1
551012146	2023-04	1032	2
36051497	2023-04	1163	5
551017105	2023-04	1650	8
551089289	2023-04	1100	3
551012154	2023-04	1186	1
45106622	2023-04	1703	3
652021610	2023-04	1123	2
45135720	2023-04	1112	8
45173567	2023-04	1388	3
651037645	2023-04	1155	2
45170371	2023-04	1590	4
551012979	2023-04	1248	11
551050137	2023-04	1164	2
551015153	2023-04	1129	1
36053872	2023-04	1865	7
45101590	2023-04	1378	2
45101400	2023-04	1173	4
551005565	2023-04	1501	3
551013495	2023-04	1108	7
651050838	2023-04	1162	2
36033995	2023-04	1826	1
45162328	2023-04	1169	8
36014036	2023-04	1370	4
45183740	2023-04	1417	7
45154147	2023-04	1316	10
652027171	2023-04	1085	1
45103445	2023-04	1339	5
551023580	2023-04	1173	2
45180890	2023-04	1741	12
651025639	2023-04	1354	3
45132542	2023-04	1107	4
651082942	2023-04	1100	5
45167966	2023-04	1199	10
551001357	2023-04	1122	3
651016907	2023-04	1058	1
45151997	2023-04	1390	2
45187223	2023-04	1792	11
551094410	2023-04	1141	4
551014670	2023-04	1265	3
651093286	2023-04	1086	7
36086215	2023-04	1340	2
551036649	2023-04	1224	2
551042754	2023-04	1151	1
45156220	2023-04	1012	1
651091860	2023-04	1016	1
45154163	2023-04	1654	1
651029448	2023-04	1177	2
551078589	2023-04	1299	3
652021980	2023-04	1097	6
653033680	2023-04	1233	8
45122261	2023-04	1612	5
45151547	2023-04	1399	1
551014416	2023-04	1121	4
36075752	2023-04	1487	2
651057220	2023-04	1232	4
45135606	2023-04	1217	2
45135614	2023-04	1312	2
652009319	2023-04	1048	4
651094002	2023-04	1126	7
45136769	2023-04	1179	3
551018098	2023-04	1230	2
551014718	2023-04	1281	8
45169381	2023-04	1319	9
36057290	2023-04	1660	1
45189455	2023-04	1332	1
551072718	2023-04	1207	2
551015021	2023-04	1072	1
45142939	2023-04	1701	2
45171521	2023-04	1352	1
45188483	2023-04	1329	10
551047683	2023-04	1266	10
652010384	2023-04	1197	4
652054144	2023-04	1177	3
45150176	2023-04	1568	1
36090670	2023-04	1694	3
36064378	2023-04	1436	1
45100446	2023-04	1963	1
45151180	2023-04	1553	1
652057399	2023-04	1031	5
651093685	2023-04	1040	1
551013029	2023-04	1201	9
651031019	2023-04	1225	3
36075760	2023-04	1511	1
551079089	2023-04	1133	1
45133301	2023-04	1872	2
45184470	2023-04	1264	1
45102775	2023-04	1651	1
45102635	2023-04	1918	1
45155780	2023-04	1136	8
551077086	2023-04	1064	1
45143854	2023-04	1205	1
551058707	2023-04	1138	5
653024761	2023-04	1043	5
45115958	2023-04	1336	2
652022730	2023-04	1199	7
45150613	2023-04	1625	10
45101620	2023-04	1338	1
551087626	2023-04	1189	2
45136181	2023-04	1300	1
551059304	2023-04	1095	2
45171602	2023-04	1322	1
551013975	2023-04	1054	7
651046393	2023-04	1198	5
36086886	2023-04	1285	1
45134995	2023-04	1390	1
551055589	2023-04	1154	4
551035740	2023-04	1035	2
45107556	2023-04	1274	9
651098873	2023-04	1113	7
652009300	2023-04	1404	3
551013096	2023-04	1074	5
652040038	2023-04	1138	3
45199183	2023-04	1043	8
45168253	2023-04	1095	3
7912170	2023-05	1755	1
36098914	2023-05	1131	4
652044459	2023-05	1465	11
45149844	2023-05	1868	6
45169870	2023-05	1480	5
45171220	2023-05	1300	8
551075539	2023-05	1259	4
45115788	2023-05	1038	1
551053381	2023-05	1212	6
551011751	2023-05	1010	4
45161127	2023-05	2017	5
36070378	2023-05	1697	1
45169705	2023-05	1323	4
45141053	2023-05	1620	1
652009246	2023-05	1040	6
651041537	2023-05	1068	1
653066723	2023-05	1301	4
26075954	2023-05	1921	1
26088240	2023-05	1410	8
551088274	2023-05	1389	5
551088223	2023-05	1488	5
652009270	2023-05	1117	3
651043211	2023-05	1640	1
45171971	2023-05	1358	5
36057088	2023-05	1057	1
36037354	2023-05	2092	9
651037424	2023-05	1301	1
651000687	2023-05	1202	5
551037157	2023-05	1290	4
36081957	2023-05	1275	1
652073130	2023-05	1273	9
45182329	2023-05	1237	5
45113939	2023-05	1512	1
653021649	2023-05	1014	5
45148880	2023-05	1420	3
45136122	2023-05	1359	2
652020614	2023-05	1253	1
651039290	2023-05	1051	1
36066362	2023-05	1346	6
45172765	2023-05	1432	4
45196770	2023-05	1390	1
551037181	2023-05	1129	1
651081075	2023-05	1313	1
653045424	2023-05	1059	1
551047225	2023-05	1039	1
45135690	2023-05	1423	3
45133263	2023-05	1865	1
551015277	2023-05	1120	5
551072386	2023-05	1003	8
36083372	2023-05	2070	10
551018004	2023-05	1082	3
45152179	2023-05	1428	6
36075744	2023-05	1313	1
651013754	2023-05	1033	3
36097926	2023-05	1894	5
652017443	2023-05	1231	3
45187649	2023-05	1471	5
45178674	2023-05	1207	1
651074168	2023-05	1174	3
36082066	2023-05	1902	4
651018160	2023-05	1104	5
551023539	2023-05	1140	1
36093351	2023-05	1069	1
652058905	2023-05	1188	6
36081264	2023-05	1524	5
651089211	2023-05	1197	1
45167230	2023-05	1736	2
45143099	2023-05	1731	6
36088200	2023-05	1746	1
651081652	2023-05	1076	2
551033658	2023-05	1337	1
36099490	2023-05	1374	5
651012103	2023-05	1049	2
651005123	2023-05	1203	1
651094711	2023-05	1169	5
45199710	2023-05	1549	7
651061732	2023-05	1114	8
651083523	2023-05	1093	1
652070492	2023-05	1130	1
651038862	2023-05	1199	8
653028597	2023-05	1029	5
36056847	2023-05	1842	9
551019132	2023-05	1871	7
45179581	2023-05	1073	1
651012162	2023-05	1354	5
45189323	2023-05	1605	7
45187355	2023-05	1160	1
45187363	2023-05	1176	1
551017474	2023-05	1278	1
651052571	2023-05	1052	1
551030845	2023-05	1190	5
551013835	2023-05	1313	1
54144949	2023-05	1792	1
651081687	2023-05	1061	9
551057409	2023-05	1030	8
652082512	2023-05	1289	5
551017938	2023-05	1492	7
551017105	2023-05	1673	1
551012154	2023-05	1212	3
551030519	2023-05	1041	1
45106622	2023-05	1718	8
45173567	2023-05	1378	1
45170371	2023-05	1605	6
551012979	2023-05	1247	3
551015153	2023-05	1185	6
36053872	2023-05	1851	2
45101590	2023-05	1372	1
551015161	2023-05	1083	2
551005565	2023-05	1475	1
551013495	2023-05	1099	1
651050838	2023-05	1112	3
475408	2023-05	1498	6
36033995	2023-05	1837	1
36014036	2023-05	1417	3
45183740	2023-05	1450	7
551036428	2023-05	1157	5
45103445	2023-05	1327	5
651076322	2023-05	1249	6
45180890	2023-05	1763	3
651025639	2023-05	1371	4
45150753	2023-05	1649	2
551088924	2023-05	1027	6
551009005	2023-05	1250	2
45167966	2023-05	1203	1
652095932	2023-05	1099	3
551001349	2023-05	1298	7
551001357	2023-05	1116	5
45187223	2023-05	1720	12
551094410	2023-05	1151	6
45172641	2023-05	1507	1
45143781	2023-05	1351	5
36086215	2023-05	1324	1
551036649	2023-05	1200	3
551042754	2023-05	1148	1
651091968	2023-05	1118	3
551078589	2023-05	1353	7
653033680	2023-05	1217	2
45122261	2023-05	1632	10
260665	2023-05	1111	4
45151547	2023-05	1425	1
551014416	2023-05	1104	2
